# RYA-489 Section 6 replication-grade per-line data product
# Every value below is PROJECTED from a committed artifact; this
# file measures nothing. Regenerate with the generator named below.
# star: solar
# element: Fe
# Teff: 5772.0
# log_g: 4.438
# Fe_H: 0.0
# xi_microturb: 1.0
# params_source: GBS: Heiter+2015 (Teff/logg), Jofré+2014 ([Fe/H], ξ)
# reference_stack: py3.12 + numpy 2.x (RYA-517 reference stack)
# damping_source: synthesis
# replication_grade: yes
# gold_version: Fe_I=v5
# commit_sha: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# input_commit: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# litscan_anchor: best_external Amarsi et al. 2021 (A&A 653, A141) sigma_ext 0.04
# generated_utc: 2026-09-24T19:24:31+00:00
# generator_script: scripts/generate_perline_product.py
# invocation: ISPEC_DIR=/mnt/codex-data/engines/ispec_src ~/venv_rya1103/bin/python scripts/generate_perline_product.py --star solar --element Fe --damping-source synthesis   # Sirius: the GES damping needs iSpec
# sources: damping_source=synthesis; replication_grade=yes; linelist=linelist_solar.csv; canonical_gf=canonical_gf.csv; problem_children=problem_children.csv
# discovery: FEED-DRIVEN (RYA-1229): every published product in data/products/solar/Fe.json, resolved to its own per-line artifact through `provenance.copied_to` and gated on n_lines value-equality
# products_published: 160
# products_with_perline_evidence: 139
# products_unresolved: 21
#
# appendix_species: Fe I
# website_export: species-specific subset; source rows are unchanged
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,gf_source,gf_grade,gf_sigma_dex,damping_rad,damping_stark,damping_vdW,damping_form,hfs_isotope_note,band,holding,tier,selector,route,treatment,instrument,arm,method,ew_mA,reduced_ew,red_chi2,sigma_A_dex,sigma_A_basis,engine,scale,A_X_line,status,reason_code,reason_note
Fe,I,4344.499,3.603,-1.15,PRIMARY LAB Ruffoni2014,ungraded,0.03,8.02,-4.47,-7.48,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,86.403,0.1118438119492338,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.071,in_aggregate,,
Fe,I,4351.544,2.99,-1.64,PRIMARY LAB Belmonte2017,ungraded,0.03,7.61,-6.05,284.259,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,11.492,0.0447329361138012,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.102,in_aggregate,,
Fe,I,4358.499,2.949,-1.57,PRIMARY LAB Belmonte2017,ungraded,0.03,8.24,-5.75,342.249,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,195.696,0.1425432842002413,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.718,in_aggregate,,
Fe,I,4369.736,3.943,-1.81,PRIMARY LAB Ruffoni2014,ungraded,0.18,7.67,-4.95,-7.42,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,161.951,0.1380982899591818,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,8.129,in_aggregate,,
Fe,I,4372.982,3.017,-2.4,PRIMARY LAB Belmonte2017,ungraded,0.09,7.53,-6.1,233.252,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,321.186,0.1443613599841634,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.327,in_aggregate,,
Fe,I,4373.561,3.018,-1.84,PRIMARY LAB Belmonte2017,ungraded,0.04,7.53,-6.1,-7.81,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,189.068,0.1603865891427159,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.614,in_aggregate,,
Fe,I,4401.29,3.603,-0.99,PRIMARY LAB Ruffoni2014,ungraded,0.03,8.07,-5.34,766.254,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,216.313,0.1585594948198506,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.668,in_aggregate,,
Fe,I,4408.413,2.198,-1.74,PRIMARY LAB Belmonte2017,ungraded,0.03,8.65,-5.89,429.303,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,76.153,0.0548980898915723,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.549,in_aggregate,,
Fe,I,4423.841,3.654,-1.61,PRIMARY LAB Ruffoni2014,ungraded,0.05,8.02,-4.47,933.274,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,52.873,0.0428355494955352,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.155,in_aggregate,,
Fe,I,4432.568,3.573,-1.58,PRIMARY LAB Belmonte2017,ungraded,0.05,7.72,-6.15,275.254,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,21.954,0.0413573408658888,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.455,in_aggregate,,
Fe,I,4447.717,2.223,-1.36,PRIMARY LAB Belmonte2017,ungraded,0.03,8.65,-5.89,429.302,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,33.372,0.0284942377166713,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.299,in_aggregate,,
Fe,I,4459.117,2.176,-1.29,PRIMARY LAB Belmonte2017,ungraded,0.03,8.65,-5.89,417.302,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,28.486,0.0392286419596977,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.381,in_aggregate,,
Fe,I,4461.968,3.603,-1.22,PRIMARY LAB Ruffoni2014,ungraded,0.04,8.09,-5.06,-7.51,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,66.433,0.0392262784770962,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.52,in_aggregate,,
Fe,I,4476.075,3.686,-0.34,PRIMARY LAB Ruffoni2014,ungraded,0.02,8.02,-4.47,-7.48,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,27.976,0.0193898874228356,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.196,in_aggregate,,
Fe,I,4480.137,3.047,-1.93,PRIMARY LAB Belmonte2017,ungraded,0.05,7.78,-5.88,238.255,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,15.031,0.0205219561764649,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.544,in_aggregate,,
Fe,I,4481.609,3.686,-1.5,PRIMARY LAB Ruffoni2014,ungraded,0.06,8.23,-5.46,775.254,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,29.423,0.0411212802544431,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.407,in_aggregate,,
Fe,I,4482.739,3.654,-1.44,PRIMARY LAB Ruffoni2014,ungraded,0.06,8.07,-5.34,765.254,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,7.786,0.020469358074519,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.561,in_aggregate,,
Fe,I,4484.22,3.603,-0.64,PRIMARY LAB DenHartog2014,ungraded,0.02,8.06,-5.0,749.253,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,24.13,0.0384291029136805,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.325,in_aggregate,,
Fe,I,4488.906,3.654,-1.72,PRIMARY LAB DenHartog2014,ungraded,0.04,8.23,-5.57,-7.57,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,18.212,0.0357531995522295,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.388,in_aggregate,,
Fe,I,4494.563,2.198,-1.14,PRIMARY LAB Belmonte2017,ungraded,0.03,8.65,-5.89,416.302,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,32.417,0.0291396504629862,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.514,in_aggregate,,
Fe,I,4495.391,2.885,-3.39,PRIMARY LAB DenHartog2014,ungraded,0.14,7.99,-5.38,-7.54,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,82.383,0.0270701640389768,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.002,in_aggregate,,
Fe,I,4495.953,3.654,-1.7,PRIMARY LAB DenHartog2014,ungraded,0.06,8.02,-4.82,869.275,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,86.564,0.0273598104839547,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,6.989,in_aggregate,,
Fe,I,4514.184,3.047,-1.96,PRIMARY LAB Belmonte2017,ungraded,0.05,8.24,-5.75,296.271,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,153.552,0.1032243084686256,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.536,in_aggregate,,
Fe,I,4528.757,3.301,-2.02,PRIMARY LAB Ruffoni2014,ungraded,0.04,7.73,-6.27,-7.8,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,24.463,0.0214637141036932,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.326,in_aggregate,,
Fe,I,4531.636,3.634,-1.95,PRIMARY LAB Belmonte2017,ungraded,0.05,7.72,-6.15,-7.81,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,11.313,0.0217174291975988,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.438,in_aggregate,,
Fe,I,4547.847,3.547,-0.82,PRIMARY LAB Belmonte2017,ungraded,0.02,7.79,-6.13,313.266,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,15.596,0.0500684493048876,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.357,in_aggregate,,
Fe,I,4554.451,2.865,-2.81,PRIMARY LAB DenHartog2014,ungraded,0.09,7.98,-5.38,821.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,33.163,0.0574308845901549,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.276,in_aggregate,,
Fe,I,4565.662,3.241,-2.17,PRIMARY LAB DenHartog2014,ungraded,0.04,7.89,-5.31,919.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,13.779,0.0191294126316653,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.327,in_aggregate,,
Fe,I,4574.216,3.211,-2.35,PRIMARY LAB DenHartog2014,ungraded,0.06,7.89,-5.36,886.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,9.013,0.0205746409747738,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.507,in_aggregate,,
Fe,I,4581.508,3.241,-1.83,PRIMARY LAB Ruffoni2014,ungraded,0.03,7.84,-5.38,909.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,23.248,0.0829388039666932,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,8.258,in_aggregate,,
Fe,I,4595.358,3.301,-1.73,PRIMARY LAB Belmonte2017,ungraded,0.03,7.85,-6.12,286.27,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,94.915,0.0724691999829371,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.301,in_aggregate,,
Fe,I,4607.646,3.266,-1.33,PRIMARY LAB DenHartog2014,ungraded,0.03,7.89,-5.31,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,10.977,0.0353405154209954,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.408,in_aggregate,,
Fe,I,4611.184,2.851,-2.62,PRIMARY LAB Ruffoni2014,ungraded,0.15,7.98,-5.41,-7.54,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,37.687,0.0385081291526795,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.1,in_aggregate,,
Fe,I,4619.288,3.603,-1.06,PRIMARY LAB DenHartog2014,ungraded,0.03,8.18,-5.86,764.292,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,10.707,0.0302993319866633,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.478,in_aggregate,,
Fe,I,4625.045,3.241,-1.27,PRIMARY LAB DenHartog2014,ungraded,0.02,7.89,-5.36,886.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,55.332,0.0791883615722617,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.492,in_aggregate,,
Fe,I,4630.12,2.279,-2.58,PRIMARY LAB Belmonte2017,ungraded,0.05,8.65,-5.89,416.254,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,26.256,0.067339050750047,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.597,in_aggregate,,
Fe,I,4637.503,3.283,-1.29,PRIMARY LAB DenHartog2014,ungraded,0.03,7.88,-5.31,917.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,77.231,0.0674224027786473,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.498,in_aggregate,,
Fe,I,4654.605,3.603,-1.14,PRIMARY LAB DenHartog2014,ungraded,0.03,8.22,-5.33,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,36.422,0.0650409651783146,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.371,in_aggregate,,
Fe,I,4654.631,3.211,-1.34,PRIMARY LAB Ruffoni2014,ungraded,0.02,7.89,-5.27,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,32.578,0.0535002069755098,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.376,in_aggregate,,
Fe,I,4667.453,3.603,-0.71,PRIMARY LAB DenHartog2014,ungraded,0.03,8.37,-5.04,-7.54,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,146.688,0.1171223769356364,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.56,in_aggregate,,
Fe,I,4668.134,3.266,-1.08,PRIMARY LAB DenHartog2014,ungraded,0.03,7.88,-5.36,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,46.804,0.0623082142514185,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.314,in_aggregate,,
Fe,I,4669.171,3.654,-1.66,VALD3,ungraded,0.03,8.16,-5.15,778.287,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,14.147,0.0497233263878022,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.517,in_aggregate,,
Fe,I,4678.846,3.603,-0.68,PRIMARY LAB DenHartog2014,ungraded,0.02,8.15,-5.02,734.298,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,36.63,0.0453573390093561,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.417,in_aggregate,,
Fe,I,4704.948,3.686,-1.32,PRIMARY LAB DenHartog2014,ungraded,0.05,8.14,-5.26,786.284,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,27.386,0.0410050897712839,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.435,in_aggregate,,
Fe,I,4707.274,3.241,-0.96,PRIMARY LAB Ruffoni2014,ungraded,0.02,7.88,-5.27,849.229,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,24.256,0.0349598102146928,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.579,in_aggregate,,
Fe,I,4708.968,3.64,-2.07,PRIMARY LAB Belmonte2017,ungraded,0.11,7.79,-6.13,-7.8,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,7.556,0.0187002273767465,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.586,in_aggregate,,
Fe,I,4709.088,3.654,-1.32,PRIMARY LAB DenHartog2014,ungraded,0.04,8.18,-5.86,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,21.227,0.0302034615353141,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.592,in_aggregate,,
Fe,I,4720.962,4.154,-1.86,PRIMARY LAB Ruffoni2014,ungraded,0.08,8.39,-4.95,-7.42,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,17.281,0.034834452694954,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.392,in_aggregate,,
Fe,I,4726.137,2.998,-2.89,PRIMARY LAB DenHartog2014,ungraded,0.09,7.98,-5.42,836.226,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,34.441,0.0692197216087615,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.251,in_aggregate,,
Fe,I,4727.395,3.686,-1.06,PRIMARY LAB DenHartog2014,ungraded,0.03,8.16,-5.15,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,52.148,0.1051775102433714,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.568,in_aggregate,,
Fe,I,4736.773,3.211,-0.67,PRIMARY LAB DenHartog2014,ungraded,0.02,7.89,-5.35,820.231,ABO packed sigma.alpha,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,16.173,0.032002184648895,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.667,in_aggregate,,
Fe,I,4741.069,3.332,-2.4,PRIMARY LAB Ruffoni2014,ungraded,0.07,7.87,-5.38,-7.54,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,114.504,0.0875074226925421,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.45,in_aggregate,,
Fe,I,4745.8,3.654,-1.25,PRIMARY LAB DenHartog2014,ungraded,0.04,8.22,-5.33,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,10.034,0.0252541489912729,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.375,in_aggregate,,
Fe,I,4768.32,3.686,-1.41,PRIMARY LAB DenHartog2014,ungraded,0.04,8.19,-5.86,-7.55,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,24.158,0.0481630909055763,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.548,in_aggregate,,
Fe,I,4768.396,2.94,-2.27,PRIMARY LAB Ruffoni2014,ungraded,0.05,7.98,-5.41,-7.54,classical log gamma,HFS components in canonical_gf: 1,VIS,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,VIS,synthesis_fit,,,58.629,0.0750620091108726,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.552,in_aggregate,,
