# RYA-489 Section 6 replication-grade per-line data product
# Every value below is PROJECTED from a committed artifact; this
# file measures nothing. Regenerate with the generator named below.
# star: solar
# element: Fe
# Teff: 5772.0
# log_g: 4.438
# Fe_H: 0.0
# xi_microturb: 1.0
# params_source: GBS: Heiter+2015 (Teff/logg), Jofré+2014 ([Fe/H], ξ)
# reference_stack: py3.12 + numpy 2.x (RYA-517 reference stack)
# damping_source: synthesis
# replication_grade: yes
# gold_version: Fe_I=v5
# commit_sha: 4e3dabb5ba139c89ca0b5f5538afb64525ab8fae
# input_commit: 4e3dabb5ba139c89ca0b5f5538afb64525ab8fae
# litscan_anchor: best_external Amarsi et al. 2021 (A&A 653, A141) sigma_ext 0.04
# generated_utc: 2026-08-18T21:08:52+00:00
# generator_script: scripts/generate_perline_product.py
# sources: damping_source=synthesis; replication_grade=yes; band_products=/home/damienabraxas/rya870_repo/data/results/rya847/gated, /home/damienabraxas/rya870_repo/data/results/rya877; linelist=linelist_solar.csv; canonical_gf=canonical_gf.csv; problem_children=problem_children.csv
#
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,gf_source,gf_grade,gf_sigma_dex,damping_rad,damping_stark,damping_vdW,damping_form,hfs_isotope_note,instrument,arm,method,ew_mA,reduced_ew,red_chi2,sigma_A_dex,sigma_A_basis,engine,scale,A_X_line,status,reason_code,reason_note
Fe,I,6750.151,2.4242,-2.618,BKK+GESB82,ungraded,,6.69,-6.13,335.241,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,80.58656710794409,-4.9230508323137485,10.27,0.0358273439605902,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,,excluded,DERIVER_EXCLUDED,CHI2-GATE: red_chi2 10.27 >= 10.0. The fit converged (A=7.557) but does not describe the observed flux well enough to carry an abundance. Measured and retained; excluded from the aggregate only.
Fe,I,6752.7066,4.6382,-1.204,VALD3,ungraded,,8.42,-5.47,778.274,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,56.39438059539559,-5.078242049393785,2.548,0.0156237504094906,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.458,in_aggregate,,
Fe,I,6786.858,4.1909,-1.97,MRW,ungraded,,8.4,-5.29,962.248,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,61.13290560479165,-5.045393724637394,3.244,0.0197742409488224,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.556,in_aggregate,,
Fe,I,6806.8425,2.7275,-2.13,MRW,ungraded,,8.07,-6.09,313.268,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,28.05693064870491,-5.38490554314076,14.672,0.0119017506006662,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,,excluded,DERIVER_EXCLUDED,CHI2-GATE: red_chi2 14.672 >= 10.0. The fit converged (A=6.286) but does not describe the observed flux well enough to carry an abundance. Measured and retained; excluded from the aggregate only.
Fe,I,6810.2618,4.607,-0.986,BWL,ungraded,,8.42,-5.23,873.275,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,56.34819792921844,-5.082283775937193,2.004,0.0139858826985365,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.506,in_aggregate,,
Fe,I,6819.5883,4.1034,-2.773,K07,ungraded_kurucz,,8.41,-5.36,-7.55,classical log gamma,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,33.68938016907031,-5.306265136269399,2.769,0.0649282530159949,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.168,in_aggregate,,
Fe,I,6820.3709,4.6382,-1.22,MRW,ungraded,,8.39,-4.47,902.28,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,64.65307596266209,-5.02321880086692,1.847,0.0126274548316778,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.577,in_aggregate,,
Fe,I,6828.5912,4.6382,-0.82,MRW,ungraded,,8.42,-5.57,768.277,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,63.9939934137377,-5.028191901781215,5.904,0.0239147478169794,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.505,in_aggregate,,
Fe,I,6837.0051,4.5931,-1.687,BK,ungraded,,7.85,-6.12,273.258,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,18.860039241506783,-5.55932331183257,1.108,0.0155822789136716,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.452,in_aggregate,,
Fe,I,6839.8295,2.5592,-3.35,MRW,ungraded,,8.05,-6.06,330.248,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,39.27823952001442,-5.240893261821227,2.33,0.0150245559883878,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.477,in_aggregate,,
Fe,I,6841.3381,4.607,-0.49,2014MNRAS.,ungraded,0.03,8.42,-5.34,759.267,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,65.36953173620103,-5.019765679875639,12.894,0.0384573194277062,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,,excluded,DERIVER_EXCLUDED,CHI2-GATE: red_chi2 12.894 >= 10.0. The fit converged (A=7.237) but does not describe the observed flux well enough to carry an abundance. Measured and retained; excluded from the aggregate only.
Fe,I,6842.6853,4.6382,-1.22,MRW,ungraded,,8.35,-4.69,896.279,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,82.03339318304914,-4.921235891106456,3.359,0.0189238084622562,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.554,in_aggregate,,
Fe,I,6843.6549,4.5485,-0.73,2014MNRAS.,ungraded,0.03,8.43,-5.29,736.216,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,88.42521902141301,-4.888711957372779,4.674,0.0207633104085476,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.412,in_aggregate,,
Fe,I,6850.4355,5.4581,-1.053,VALD3,ungraded,,,,,unknown,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,,,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-B (ts-lte),1D-LTE,,excluded,DERIVER_EXCLUDED,"NOT-IN-SYNTH-LINELIST: a +/-0.5 dex abundance swing moves the synthetic flux by at most 0.00084. This line is absent from the synthesis line list, or carries a gf too weak to register, so no abundance can be fitted from it. Coverage gap, not a measurement failure."
Fe,I,6857.2488,4.0758,-2.05,MRW,ungraded,,7.23,-6.03,-7.82,classical log gamma,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,74.0667166651937,-4.966526814104699,1.489,0.0151977762919531,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.45,in_aggregate,,
Fe,I,6858.1396,3.6025,-4.537,K07,ungraded_kurucz,,8.24,-5.41,-7.58,classical log gamma,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,78.84892015876393,-4.93941057108206,2.449,0.0148771749900222,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.45,in_aggregate,,
Fe,I,6862.48,4.5585,-1.47,MRW,ungraded,,8.59,-4.88,804.269,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,48.54190409546863,-5.150364283870367,6.562,0.0270665004698414,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B (ts-lte),1D-LTE,7.515,in_aggregate,,
Fe,II,5256.9319,2.891,-4.182,VALD3,ungraded,,8.54,-6.53,174.21,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,26.198271904019546,-5.302459705823781,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.6298828125,in_aggregate,,
Fe,II,5337.722,3.2305,-3.72,2009A&A...,ungraded,,8.56,-6.53,186.297,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,42.13254722212736,-5.102738234839426,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,8.04296875,in_aggregate,,
Fe,II,5991.3709,3.1528,-3.54,VALD3,ungraded,,8.54,-6.53,172.221,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,40.26434854171311,-5.172605528921661,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.5859375,flagged_kept,ASTROPHYSICAL_GF,"RYA-877 disposition of the RYA-852 finding. The stored log gf -3.54 is Melendez & Barbuy 2009's, and MB09 Table 1 flags this multiplet S: ""When no laboratory measurement for any line of a multiplet was available ... the absolute gf-values of the multiplet were obtained from an INVERSE ANALYSIS based on the National Solar Observatory FTS solar flux spectrum"". Deriving a SOLAR Fe II abundance from a gf fitted to the solar spectrum is the RYA-161 circularity in its purest form, so the line cannot contribute to the value it was fitted to. || PROVENANCE: canonical_ref reads VALD3, not MB09 -- VALD3 carries MB09's number, so the stored LABEL does not name the origin; the values agree exactly (-3.54 = -3.54) and the EP matches (3.1528 vs MB09 3.1529), which is what identifies the source. || CLEAN REPLACEMENT SEARCHED FOR AND NOT FOUND, scoped to what was checked: Den Hartog 2019 is ruled out BY ITS STATED COVERAGE (2250-3280 A + 4173-4584 A; this line is at 5991 A). NIST ASD carries the line but grades it E -- 100%, 0.301 dex -- and NIST is a COMPILATION, not a primary lab measurement (RYA-760), so re-sourcing to it would swap a circular value for a 0.301 dex one, worse than the 0.170 generic ungraded term. || POSITIVE CONTROL on that absence (RYA-833): the same NIST query over 5000-6600 A returns 349 Fe II lines graded BETTER than D (B+ x120, C+ x201, ...), so the query can reveal a well-measured line -- the E grade is a property of THIS line, not of the search. || NOT the ionization arbiter: the three arbiters are 6147.734 / 6238.386 / 6247.557 and this is not one of them (RYA-852). Retire this row if a primary laboratory measurement for the a4G-z6F* transition is ever published."
Fe,II,6084.1017,3.1995,-3.78,VALD3,ungraded,,8.54,-6.53,173.223,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,24.80350818212113,-5.389683353650971,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.48046875,in_aggregate,,
Fe,II,6147.7341,3.8887,-2.827,RU,ungraded,,8.5,-6.53,186.269,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,76.84517074304836,-4.90309849535949,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.515625,in_aggregate,,
Fe,II,6149.2459,3.8892,-2.724,NIST ASD v5.11 grade B,NIST:B,,8.5,-6.53,186.269,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,41.40451834910289,-5.171774123296582,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.568359375,in_aggregate,,
Fe,II,6238.3859,3.8887,-2.6,2009A&A...,ungraded,,8.5,-6.53,186.271,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,52.16916665635858,-5.077658336839724,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.7265625,in_aggregate,,
Fe,II,6247.557,3.8916,-2.329,NIST ASD v5.11 grade B,NIST:B,,8.5,-6.53,186.272,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,62.512053291544895,-4.999746463013979,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.4453125,in_aggregate,,
Fe,II,6369.459,2.891,-4.16,VALD3,ungraded,,8.47,-6.53,169.204,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,23.70452818209197,-5.429271230929108,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.3134765625,in_aggregate,,
Fe,II,6432.6757,2.891,-3.52,VALD3,ungraded,,8.47,-6.53,169.204,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,46.30705470872915,-5.142744498003433,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.498046875,in_aggregate,,
Fe,II,6456.3796,3.9034,-2.1,VALD3,ungraded,,8.5,-6.53,185.276,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,72.54630343921195,-4.949373768539466,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",1D-LTE,1D-LTE,7.62109375,in_aggregate,,
Fe,II,5256.9319,2.891,-4.182,VALD3,ungraded,,8.54,-6.53,174.21,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,26.198271904019546,-5.302459705823781,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,5337.722,3.2305,-3.72,2009A&A...,ungraded,,8.56,-6.53,186.297,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,42.13254722212736,-5.102738234839426,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,5991.3709,3.1528,-3.54,VALD3,ungraded,,8.54,-6.53,172.221,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,40.26434854171311,-5.172605528921661,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,ASTROPHYSICAL_GF,"RYA-877 disposition of the RYA-852 finding. The stored log gf -3.54 is Melendez & Barbuy 2009's, and MB09 Table 1 flags this multiplet S: ""When no laboratory measurement for any line of a multiplet was available ... the absolute gf-values of the multiplet were obtained from an INVERSE ANALYSIS based on the National Solar Observatory FTS solar flux spectrum"". Deriving a SOLAR Fe II abundance from a gf fitted to the solar spectrum is the RYA-161 circularity in its purest form, so the line cannot contribute to the value it was fitted to. || PROVENANCE: canonical_ref reads VALD3, not MB09 -- VALD3 carries MB09's number, so the stored LABEL does not name the origin; the values agree exactly (-3.54 = -3.54) and the EP matches (3.1528 vs MB09 3.1529), which is what identifies the source. || CLEAN REPLACEMENT SEARCHED FOR AND NOT FOUND, scoped to what was checked: Den Hartog 2019 is ruled out BY ITS STATED COVERAGE (2250-3280 A + 4173-4584 A; this line is at 5991 A). NIST ASD carries the line but grades it E -- 100%, 0.301 dex -- and NIST is a COMPILATION, not a primary lab measurement (RYA-760), so re-sourcing to it would swap a circular value for a 0.301 dex one, worse than the 0.170 generic ungraded term. || POSITIVE CONTROL on that absence (RYA-833): the same NIST query over 5000-6600 A returns 349 Fe II lines graded BETTER than D (B+ x120, C+ x201, ...), so the query can reveal a well-measured line -- the E grade is a property of THIS line, not of the search. || NOT the ionization arbiter: the three arbiters are 6147.734 / 6238.386 / 6247.557 and this is not one of them (RYA-852). Retire this row if a primary laboratory measurement for the a4G-z6F* transition is ever published."
Fe,II,6084.1017,3.1995,-3.78,VALD3,ungraded,,8.54,-6.53,173.223,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,24.80350818212113,-5.389683353650971,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,6147.7341,3.8887,-2.827,RU,ungraded,,8.5,-6.53,186.269,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,76.84517074304836,-4.90309849535949,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.516625,in_aggregate,,
Fe,II,6149.2459,3.8892,-2.724,NIST ASD v5.11 grade B,NIST:B,,8.5,-6.53,186.269,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,41.40451834910289,-5.171774123296582,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,6238.3859,3.8887,-2.6,2009A&A...,ungraded,,8.5,-6.53,186.271,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,52.16916665635858,-5.077658336839724,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.7275625,in_aggregate,,
Fe,II,6247.557,3.8916,-2.329,NIST ASD v5.11 grade B,NIST:B,,8.5,-6.53,186.272,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,62.512053291544895,-4.999746463013979,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.4463125,in_aggregate,,
Fe,II,6369.459,2.891,-4.16,VALD3,ungraded,,8.47,-6.53,169.204,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,23.70452818209197,-5.429271230929108,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,6432.6757,2.891,-3.52,VALD3,ungraded,,8.47,-6.53,169.204,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,46.30705470872915,-5.142744498003433,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,6456.3796,3.9034,-2.1,VALD3,ungraded,,8.5,-6.53,185.276,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,ew_integration,72.54630343921195,-4.949373768539466,,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: MPIA returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,5256.9319,2.891,-4.182,VALD3,ungraded,,8.54,-6.53,174.21,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,37.07906499885031,-5.151603576803402,0.56,0.0072009875633011,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B,1D-LTE,7.508,in_aggregate,,
Fe,II,5337.722,3.2305,-3.72,2009A&A...,ungraded,,8.56,-6.53,186.297,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,24.945939867505786,-5.330356079916442,8.325,0.0303286194737487,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B,1D-LTE,7.553,in_aggregate,,
Fe,II,5991.3709,3.1528,-3.54,VALD3,ungraded,,8.54,-6.53,172.221,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,33.82568268459859,-5.248279635248089,4.343,0.0193608912896945,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B,1D-LTE,7.457,flagged_kept,ASTROPHYSICAL_GF,"RYA-877 disposition of the RYA-852 finding. The stored log gf -3.54 is Melendez & Barbuy 2009's, and MB09 Table 1 flags this multiplet S: ""When no laboratory measurement for any line of a multiplet was available ... the absolute gf-values of the multiplet were obtained from an INVERSE ANALYSIS based on the National Solar Observatory FTS solar flux spectrum"". Deriving a SOLAR Fe II abundance from a gf fitted to the solar spectrum is the RYA-161 circularity in its purest form, so the line cannot contribute to the value it was fitted to. || PROVENANCE: canonical_ref reads VALD3, not MB09 -- VALD3 carries MB09's number, so the stored LABEL does not name the origin; the values agree exactly (-3.54 = -3.54) and the EP matches (3.1528 vs MB09 3.1529), which is what identifies the source. || CLEAN REPLACEMENT SEARCHED FOR AND NOT FOUND, scoped to what was checked: Den Hartog 2019 is ruled out BY ITS STATED COVERAGE (2250-3280 A + 4173-4584 A; this line is at 5991 A). NIST ASD carries the line but grades it E -- 100%, 0.301 dex -- and NIST is a COMPILATION, not a primary lab measurement (RYA-760), so re-sourcing to it would swap a circular value for a 0.301 dex one, worse than the 0.170 generic ungraded term. || POSITIVE CONTROL on that absence (RYA-833): the same NIST query over 5000-6600 A returns 349 Fe II lines graded BETTER than D (B+ x120, C+ x201, ...), so the query can reveal a well-measured line -- the E grade is a property of THIS line, not of the search. || NOT the ionization arbiter: the three arbiters are 6147.734 / 6238.386 / 6247.557 and this is not one of them (RYA-852). Retire this row if a primary laboratory measurement for the a4G-z6F* transition is ever published."
Fe,II,6084.1017,3.1995,-3.78,VALD3,ungraded,,8.54,-6.53,173.223,ABO packed sigma.alpha,HFS components in canonical_gf: 1,kpno_solar_atlas,VIS,synthesis_fit,23.929913848564368,-5.40525532988843,3.191,0.0200543088695922,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",ENGINE-B,1D-LTE,7.458,in_aggregate,,
